pl_rade,pl_bmasse,pl_eqt,pl_orbper,pl_orbsmax,st_teff,st_met,star_A,star_A8 V,star_F,star_F V,star_F0,star_F1 V,star_F2,star_F2 V,star_F3 V,star_F4,star_F4 V,star_F5,star_F5 IV,star_F5 V,star_F6,star_F6 IV,star_F6 IV-V,star_F6 V,star_F7,star_F7 V,star_F8,star_F8 V,star_F9,star_F9 IV,star_F9 V,star_F9-F9.5,star_F9/G0,star_G,star_G V,star_G0,star_G0 V,star_G0 VI,star_G1,star_G1 V,star_G2,star_G2 IV,star_G2 V,star_G3,star_G3 IV,star_G3 V,star_G4,star_G4 V,star_G5,star_G5 V,star_G6,star_G6 V,star_G7,star_G7 IV/V,star_G7 V,star_G8,star_G8 IV/V,star_G8 V,star_G9,star_G9 IV,star_G9 V,star_K,star_K V,star_K0,star_K0 IV,star_K0 V,star_K0.0 V,star_K1,star_K1 V,star_K1-K2,star_K1.5+/-1,star_K2,star_K2 V,star_K2.5 V,star_K2V,star_K3,star_K3 V,star_K3.5 V,star_K4,star_K4 V,star_K4.5,star_K5,star_K5 V,star_K6,star_K6 V,star_K6-K7,star_K7,star_K7 V,star_K8 V,star_K9 V/M0 V,star_M,star_M V,star_M(6.1 +/- 0.7) V,star_M0,star_M0 V,star_M0.0 V,star_M0.5,star_M0.5 V,star_M1,star_M1 V,star_M1.0 V,star_M1.0+/-0.5,star_M1.5 V,star_M2,star_M2 V,star_M2.0 V,star_M2.5 V,star_M2.65 V,star_M3,star_M3 V,star_M3+/-1,star_M3.0 V,star_M3.5 +/- 1.0,star_M3.5 V,star_M4,star_M4 &#177 0.5 V,star_M4 +/- 0.5,star_M4 V,star_M4+/-0.5,star_M4.0,star_M4.5 V,star_M4.5+/-0.5,star_M5 V,star_M5.0,star_M5V,star_M6 V,star_m3 V,pl_rade_norm,pl_eqt_norm,pl_orbsmax_norm,habitability_index,star_temp_score,star_met_score,stellar_compatibility_index,habitability_class,predicted_habitability_score
0.9921359340501668,0.5589276906489582,0.6640873397629797,-0.5154200561925651,-0.2900785856776186,0.6071100369640167,0.6781218690419705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6894163235650278,0.5581395348837209,0.3435634328358209,0.4322649700533363,0.9949333333333333,0.6538461538461539,0.8584984615384614,0,0.0
1.9955092029332526,1.0039094293807898,2.328183355982396,-1.0088014499014228,-1.0424999943545978,1.2993597942988064,0.44423588121094565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9864373940421409,0.9329159212880144,0.18320895522388062,0.19561688282316178,0.9092,0.75,0.84552,0,0.0
1.1426746501904863,1.0775507734666916,0.82295092126364,-0.6538829193948308,-0.5671482492567507,0.5204584678956842,0.49101307877715067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.733979171712279,0.59391771019678,0.28451492537313433,0.41193826216174956,0.9829333333333333,0.7307692307692307,0.8820676923076922,0,0.0
1.2159804597892503,-0.04430459601215165,1.0791184464334547,-0.20583824179116558,0.23079487349958064,1.2521828289171588,0.5845674739095605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7556793412448534,0.6516100178890877,0.4545708955223881,0.34617007724194593,0.9157333333333333,0.6923076923076923,0.8263630769230769,0,0.0
0.4474148622772068,-0.41801331402326264,-0.3665401452225537,1.525662244887679,1.984256283133076,0.8940230101013844,-0.6784168603779737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.528166626301768,0.32602862254025045,0.8282649253731343,0.4926689153885658,0.9653333333333334,0.7884615384615384,0.8945846153846154,0,0.0
1.454387970024517,-0.11324542877342135,1.1009621888897954,0.2089232750317694,0.8816678430764674,1.7239524827336359,-0.6316396628117688,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8262533301041414,0.6565295169946332,0.5932835820895523,0.2882301447425797,0.8504,0.8076923076923077,0.8333169230769231,0,0.0
0.3723091332463298,0.8487925556679329,0.9063543015514866,-0.2717355331088024,0.05002114354984675,0.823738959634848,0.023241103115100907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5059336401065633,0.6127012522361359,0.416044776119403,0.46933708783903977,0.9750666666666666,0.9230769230769231,0.9542707692307693,0,0.0
0.9666098039220259,0.029336748073750023,0.830894100338673,0.2477451682412113,0.8247657004772772,0.9633442653560504,0.11679549824751084,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6818600145313636,0.5957066189624329,0.5811567164179104,0.37274200331889934,0.9557333333333333,0.8846153846153846,0.9272861538461539,0,0.0
1.3261028032266797,-0.19158728418395513,0.30664428138649413,-0.17465570674243014,0.11567746193352738,0.8574367920503106,-0.21064488471592396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7882780334221361,0.4776386404293381,0.43003731343283585,0.40762586777284315,0.9704,0.9807692307692307,0.9745476923076923,0,0.0
-0.26960758786070604,-0.6914083217031604,0.1676386475734164,0.19910238973836739,0.6496821847874628,0.9055765526438287,0.7248990666081755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31591184306127396,0.44633273703041143,0.5438432835820897,0.5863335112469079,0.9637333333333333,0.6346153846153846,0.8320861538461538,0,0.0
0.8857770585162454,0.18131994757018546,0.870609995713838,-0.37405476831175544,-0.044961663711877736,0.4713559120902957,1.379779832535045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6579317025914264,0.6046511627906976,0.39580223880597015,0.41580640608595637,0.9761333333333333,0.3653846153846154,0.7318338461538462,0,0.0
0.6437697094167537,2.4877041708562984,0.8428088689512225,-0.8632832427687887,-0.9225677861070747,0.6706545209474605,-0.21064488471592396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5862920804068782,0.5983899821109123,0.20876865671641795,0.4843734436496002,0.9962666666666666,0.9807692307692307,0.9900676923076923,0,0.0
0.5740637386822145,-0.4140781535498709,-0.13221636250907984,-0.2862610434811506,-0.1775874268469127,0.18155455331731693,1.0991166471378153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.565657544199564,0.3788014311270125,0.3675373134328358,0.5487089471828023,0.9359999999999999,0.4807692307692307,0.7539076923076923,0,0.0
1.105858116351821,0.01210153988343263,1.3193996134532033,-0.2654255136156831,0.19884213188618938,0.972972217474754,0.8652306593067903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7230806490675709,0.7057245080500895,0.44776119402985076,0.33892569834696573,0.9544,0.5769230769230769,0.8034092307692308,0,0.0
0.528247607682987,0.04970563048048877,0.30465848661773587,-0.2331983884898606,0.1594483408559811,0.7014639677273121,1.42655703010125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5520949382417051,0.4771914132379248,0.4393656716417911,0.5004123250797898,0.992,0.34615384615384615,0.7336615384615384,0,0.0
1.417735065225135,-0.23859239743027533,1.0215303981394652,-0.41256406685402364,-0.05502896586404213,0.7746364038294595,1.42655703010125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8154032453378541,0.6386404293381037,0.39365671641791045,0.33965118684603474,0.9818666666666667,0.34615384615384615,0.7275815384615385,0,0.0
0.6473695482809788,-0.36393936608712935,0.20735454294858147,-0.06460053588287785,0.25136718659313384,0.733236209719034,0.3039042885123307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5873577137321385,0.45527728085867614,0.458955223880597,0.49115495738755477,0.9876,0.8076923076923077,0.915636923076923,0,0.0
-0.10090604835997859,-0.39370927114313214,-0.48767362611680715,1.172779143783722,1.5426081148055186,0.3375273776403155,0.3506814860785357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3658512957132478,0.2987477638640429,0.7341417910447763,0.5873320179601285,0.9576,0.7884615384615384,0.8899446153846153,0,0.0
0.619879869681442,-0.41877866487450294,0.43373514658702234,-0.04453194665986072,0.2469900987008883,0.5705238189129429,0.26648253045936676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5792201501574231,0.5062611806797853,0.45802238805970147,0.47420299005317634,0.9898666666666667,0.823076923076923,0.9231507692307692,0,0.0
0.22553388500951832,0.544826156675062,0.028633013760338683,-0.8656266596313223,-1.0136112142657785,-0.2016379410070869,-0.35097647741453886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4624848631629935,0.41502683363148474,0.18936567164179108,0.6111221869538506,0.8829333333333333,0.9230769230769231,0.8989907692307693,0,0.0
0.1339016230110632,-0.16025054201974157,0.14778069988583387,-0.7180577816430561,-0.772871380192283,0.08720062255402153,0.6781218690419705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43535965124727544,0.4418604651162791,0.2406716417910448,0.6009776250963692,0.9229333333333334,0.6538461538461539,0.8152984615384615,0,0.0
0.6840224530803609,0.7171782385782361,0.6243714443878147,0.1771422376795047,0.7459781184168607,1.242554876798455,-0.25742208228212893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5982077984984258,0.5491949910554561,0.5643656716417911,0.4281657498500891,0.9170666666666667,0.9615384615384616,0.9348553846153846,0,0.0
0.8674506061165543,0.6858414964140229,-0.05079877698999145,1.341924500676601,1.800856300447995,0.7611572708632744,-0.25742208228212893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6525066602082829,0.3971377459749552,0.789179104477612,0.4223064166311824,0.9837333333333333,0.9615384615384616,0.9748553846153847,0,0.0
1.0142258543533658,0.043438282047646055,0.5846555490126496,0.1232312480505759,0.5884029542960276,0.8574367920503106,0.39745868364474063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6959554371518527,0.5402504472271914,0.5307835820895523,0.39936092983047194,0.9704,0.7692307692307693,0.8899323076923077,0,0.0
1.2709598169883238,-0.06310664131067979,-0.14810272065914584,-0.1867911776327151,-0.1285640424537644,0.19599648149537235,-1.6139608117020732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7719544683942844,0.3752236135957066,0.3779850746268657,0.46553175227863053,0.938,0.40384615384615385,0.7243384615384615,0,0.0
1.6561425754604018,0.873853322256053,1.1148627522711032,-0.4430263997844234,-0.27826044836855607,1.2329269246797516,-2.5027275654599674,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8859772341971421,0.659660107334526,0.3460820895522388,0.312528645476885,0.9184,0.03846153846153855,0.5664246153846154,0,0.0
1.6378161230607111,1.0932191445487982,1.9945698348310095,-0.5941943759387065,-0.19947286630813957,1.3292064458667878,0.39745868364474063,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8805521918139986,0.8577817531305904,0.36287313432835816,0.2320917951564928,0.9050666666666667,0.7692307692307693,0.8507323076923077,0,0.0
1.3810821604257528,0.48214601712184174,1.0533031144395972,-0.317005662029608,0.11567746193352738,1.4351139191725275,-0.02353609445110407,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8045531605715669,0.6457960644007156,0.43003731343283585,0.33385284732451986,0.8904,0.9423076923076923,0.9111630769230769,0,0.0
1.9752192020621657,0.5510865047973813,2.070030036043823,-0.8537916771742525,-0.7115921497008478,1.1741964167556596,1.5481777437733828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9804310971179462,0.8747763864042933,0.2537313432835821,0.20717073793438778,0.9265333333333333,0.2961538461538462,0.6743815384615385,0,0.0
1.9312029904950507,0.5918312699213822,1.9349959917682618,-0.8537905123331679,-0.7115921497008478,1.098135595017901,0.9120078568729953,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9674013078227174,0.8443649373881932,0.2537313432835821,0.22454723325891934,0.9370666666666667,0.5576923076923077,0.785316923076923,0,0.0
0.1339016230110632,-0.6177669776172586,0.5826697542438913,-0.3997056700876431,-0.1819645147391579,0.5089049253532398,1.0991166471378153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43535965124727544,0.5398032200357782,0.3666044776119403,0.5366139559643905,0.9813333333333333,0.4807692307692307,0.7811076923076923,0,0.0
0.7463651170471672,-0.3811745742774467,0.0008318869977231374,-0.06864693882060052,0.21941444497974255,0.7024267629391825,0.25712709094612574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6166626301767983,0.4087656529516994,0.45214552238805966,0.499399582270989,0.9918666666666667,0.8269230769230769,0.9258892307692308,0,0.0
0.8491241537168632,0.5604945277571689,0.7038032351381448,-0.39035240184456116,-0.05502896586404213,1.4351139191725275,0.3039042885123307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470816178251392,0.5670840787119856,0.39365671641791045,0.435602378101568,0.8904,0.8076923076923077,0.8573169230769231,0,0.0
1.4727144224242084,-0.05370561866141572,-0.08654308282764,-0.48815906586679064,-0.4240174751803269,-0.0889909012182546,1.0055622520054053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8316783724872852,0.38908765652951693,0.31501865671641793,0.44868985704999553,0.8985333333333333,0.5192307692307693,0.7468123076923077,0,0.0
